TargetName	B022-A-mouseWTA | 001 | CD31	B022-A-mouseWTA | 002 | CD31	B022-A-mouseWTA | 003 | CD31	B022-A-mouseWTA | 005 | CD31	B022-A-mouseWTA | 006 | CD31	B022-A-mouseWTA | 007 | CD31	B022-A-mouseWTA | 008 | CD31	B022-A-mouseWTA | 009 | CD31	B022-A-mouseWTA | 010 | CD31	B022-A-mouseWTA | 011 | CD31	B022-A-mouseWTA | 013 | CD31	B022-A-mouseWTA | 014 | CD31	B022-A-mouseWTA | 015 | CD31	B022-A-mouseWTA | 016 | CD31	B022-A-mouseWTA | 017 | CD31	B022-A-mouseWTA | 018 | CD31	B022-A-mouseWTA | 019 | CD31	B022-A-mouseWTA | 020 | CD31	B022-A-mouseWTA | 021 | CD31	B022-A-mouseWTA | 022 | CD31	B022-A-mouseWTA | 023 | CD31	B022-B-mouseWTA | 001 | CD31	B022-B-mouseWTA | 002 | CD31	B022-B-mouseWTA | 003 | CD31	B022-B-mouseWTA | 004 | CD31	B022-B-mouseWTA | 005 | CD31	B022-B-mouseWTA | 006 | CD31	B022-B-mouseWTA | 007 | CD31	B022-B-mouseWTA | 008 | CD31	B022-B-mouseWTA | 009 | CD31	B022-B-mouseWTA | 010 | CD31	B022-B-mouseWTA | 011 | CD31	B022-B-mouseWTA | 012 | CD31	B022-B-mouseWTA | 013 | CD31	B022-B-mouseWTA | 014 | CD31	B022-B-mouseWTA | 015 | CD31	B022-B-mouseWTA | 016 | CD31	B022-B-mouseWTA | 017 | CD31	B022-B-mouseWTA | 018 | CD31	B022-B-mouseWTA | 019 | CD31	B022-B-mouseWTA | 020 | CD31	B022-B-mouseWTA | 021 | CD31
Calm2	44.2886177	46.84373026	50.3924977	36.10485139	44.2886177	33.21646327	35.9359398	20.76028955	57.99699937	36.1382818	55.36077212	41.07412125	47.05665631	30.75598451	53.51541305	38.95758038	43.05837832	47.97933584	39.54340866	47.97933584	57.26976427	46.50304858	42.67392851	38.32668839	45.10877729	73.81436283	53.94126515	49.72217496	32.43358367	39.98277987	49.35262631	171.4646137	79.64181253	113.4895829	100.3413995	78.8471603	62.87890167	75.49196199	57.66747096	67.86159164	147.6287257	141.3466522
Zrsr2	14.76287257	8.517041865	9.226795354	14.44194055	12.30239381	11.07215442	9.712416162	16.14689187	17.13547709	16.14689187	19.99138993	6.548048316	6.458756748	3.075598451	11.07215442	14.35279277	7.688996128	18.45359071	7.908681732	16.60823164	7.635968569	12.54844168	12.68684361	15.61457675	12.30239381	7.908681732	8.517041865	10.25199484	12.86159352	10.76459458	10.72883181	10.38014477	19.42483232	10.14947489	13.84019303	16.77599155	11.27719432	4.473597747	9.803470064	9.524433914	9.451839143	6.674703022
Tpm4	52.90029336	56.07052561	68.84608841	66.59339256	55.36077212	57.82125089	98.09540324	53.05407329	71.17813559	41.52057909	73.81436283	73.21908571	71.96900376	46.13397677	64.58756748	67.66316593	56.89857135	40.59789956	60.63322661	47.97933584	64.90573284	61.26592115	63.43421806	46.84373026	61.51196903	80.40493094	52.52175817	63.56236799	60.39356959	49.20957522	78.10589556	21.14473935	19.42483232	40.59789956	44.98062735	26.84158648	51.25997419	67.10396621	37.48385613	24.4063619	13.05253977	17.66833153
Olfml3	8.611675664	12.06580931	4.258520933	13.63961052	8.611675664	3.690718142	5.827449697	6.920096516	11.8630226	26.14258684	21.52918916	10.71498815	5.536077212	9.226795354	16.60823164	14.35279277	13.84019303	3.690718142	2.636227244	9.226795354	8.908629997	10.3340108	11.53349419	5.67802791	10.25199484	10.54490898	14.19506978	6.663796645	3.914398029	5.38229729	4.720685995	10.76459458	7.76993293	15.6855521	13.84019303	18.45359071	13.66932645	18.45359071	16.14689187	16.66775935	10.80210188	9.030480559
Eif3i	34.44670266	25.5511256	27.68038606	36.90718142	31.98622389	18.45359071	28.16600687	23.06698839	38.22529504	33.83158297	26.14258684	32.74024158	14.76287257	24.60478761	23.98966792	16.40319174	21.52918916	18.45359071	21.08981795	20.29894978	25.45322856	26.57317062	21.91363897	32.64866048	10.25199484	18.45359071	31.22915351	32.29378374	29.63758508	26.91148645	33.04480197	9.995694967	13.59738263	15.6855521	14.99354245	15.0983924	13.66932645	12.86159352	10.38014477	10.11971103	11.25218946	16.88307235
Acyp1	7.381436283	9.936548843	9.936548843	9.62796037	13.53263319	7.381436283	6.798691314	2.306698839	3.954340866	10.76459458	6.151196903	10.11971103	10.14947489	12.30239381	9.226795354	18.45359071	9.226795354	14.76287257	5.272454488	14.76287257	12.72661428	12.54844168	11.53349419	14.19506978	10.25199484	6.59056811	12.7755628	8.20159587	9.506395213	7.688996128	5.57899254	17.30024129	19.42483232	16.60823164	5.766747096	15.0983924	9.568528515	11.74319409	15.57021716	10.71498815	8.101576408	9.815739738
Klf3	12.30239381	23.42186513	17.03408373	14.44194055	18.45359071	13.53263319	17.48234909	13.84019303	18.45359071	17.6846911	7.688996128	17.85831359	15.6855521	15.37799226	18.45359071	10.25199484	10.76459458	11.07215442	23.7260452	14.76287257	12.09028357	17.71544708	11.53349419	11.35605582	14.35279277	13.18113622	9.936548843	25.11738735	20.13118986	15.37799226	19.31189725	18.45359071	15.53986586	15.6855521	23.06698839	11.74319409	21.87092232	24.04558789	26.52703664	22.02525343	15.30297766	10.99362851
Hmgn3	23.37454823	20.58285117	12.7755628	18.45359071	12.30239381	17.22335133	13.59738263	25.37368722	18.45359071	22.29808877	18.45359071	13.69137375	11.99483396	18.45359071	14.76287257	10.25199484	10.76459458	3.690718142	15.81736346	14.76287257	15.90826785	14.76287257	10.38014477	18.45359071	10.25199484	17.13547709	18.45359071	17.94099097	14.53919268	13.84019303	16.73697762	13.45574322	10.68365778	13.84019303	4.613397677	15.0983924	9.568528515	10.62479465	10.38014477	11.90554239	10.3520143	9.030480559
Prrx2	4.920957522	9.226795354	9.936548843	8.825630339	6.151196903	7.381436283	15.53986586	13.84019303	10.54490898	15.37799226	12.30239381	10.11971103	9.226795354	12.30239381	16.60823164	14.35279277	10.76459458	11.07215442	13.18113622	7.381436283	10.18129143	14.02472894	14.99354245	9.936548843	10.25199484	13.18113622	14.19506978	4.613397677	8.387995776	11.53349419	9.012218718	14.99354245	5.827449697	11.07215442	13.84019303	25.16398733	6.834663225	12.86159352	12.1101689	6.548048316	18.00350313	8.24522138
Fat1	6.151196903	12.06580931	4.258520933	10.4302904	7.381436283	8.611675664	5.827449697	20.76028955	7.908681732	13.07129342	15.37799226	11.90554239	7.381436283	6.151196903	7.381436283	6.151196903	9.226795354	11.07215442	21.08981795	14.76287257	14.63560642	8.119579912	9.226795354	12.7755628	6.151196903	9.226795354	9.936548843	9.226795354	10.62479465	9.995694967	10.29967853	8.073445935	12.62614101	9.226795354	12.68684361	15.0983924	9.910261677	7.828796058	13.26351832	22.62053055	12.15236461	11.77888769
Ndufs8	11.07215442	7.807288377	16.32433024	12.03495046	18.45359071	7.381436283	12.62614101	4.613397677	18.45359071	13.84019303	12.30239381	10.11971103	8.304115819	24.60478761	12.9175135	8.20159587	10.76459458	18.45359071	21.08981795	11.07215442	10.81762214	7.381436283	14.99354245	7.097534888	16.40319174	7.908681732	17.03408373	12.81499355	10.06559493	13.07129342	15.02036453	17.30024129	10.68365778	10.14947489	12.68684361	13.42079324	16.06145858	18.45359071	17.876916	8.929156794	12.15236461	19.63147948
Csde1	31.98622389	18.45359071	30.51940002	11.23262043	12.30239381	22.14430885	42.73463111	16.14689187	30.31661331	23.835888	27.68038606	39.88356701	19.37627024	21.52918916	16.60823164	12.30239381	21.52918916	40.59789956	23.7260452	18.45359071	26.72588999	23.62059611	23.06698839	22.71211164	14.35279277	28.99849968	15.61457675	25.62998709	26.84158648	24.60478761	28.75326924	29.9870849	39.82090627	26.75770653	20.76028955	28.51918564	25.97172026	41.93997888	20.76028955	36.3119043	38.70753173	30.62510798
Gm40460	14.76287257	9.226795354	9.936548843	11.23262043	13.53263319	11.07215442	15.53986586	11.53349419	5.272454488	10.76459458	12.30239381	11.31026527	11.07215442	9.226795354	12.9175135	16.40319174	10.76459458	11.07215442	10.54490898	14.76287257	8.272299283	10.3340108	4.613397677	11.35605582	8.20159587	7.908681732	12.7755628	5.125997419	11.18399437	10.76459458	9.44137199	12.68684361	9.712416162	10.14947489	20.76028955	18.45359071	10.25199484	7.828796058	14.99354245	14.88192799	10.80210188	14.52729481
Prmt9	7.381436283	13.48531629	7.807288377	13.63961052	8.611675664	20.91406947	12.62614101	2.306698839	14.49924984	11.53349419	7.688996128	11.31026527	10.14947489	6.151196903	12.9175135	22.55438864	7.688996128	11.07215442	13.18113622	18.45359071	12.09028357	12.54844168	5.766747096	14.19506978	14.35279277	18.45359071	9.936548843	10.76459458	10.62479465	15.37799226	5.149839267	9.226795354	9.712416162	9.226795354	9.226795354	16.77599155	9.568528515	8.387995776	10.95681948	11.31026527	9.901926721	11.3862581
Lmna	18.45359071	12.7755628	16.32433024	17.65126068	9.841915044	8.611675664	17.48234909	4.613397677	7.908681732	19.99138993	23.06698839	20.23942207	21.22162931	18.45359071	11.07215442	6.151196903	15.37799226	14.76287257	15.81736346	22.14430885	16.54459857	14.76287257	17.30024129	19.87309769	22.55438864	21.08981795	7.097534888	18.96619045	14.53919268	15.37799226	17.59528416	13.45574322	12.62614101	11.99483396	9.226795354	11.74319409	20.50398968	20.69038958	15.57021716	20.23942207	13.50262735	10.60099892
Ccdc25	17.22335133	11.35605582	13.48531629	11.23262043	9.841915044	12.30239381	8.741174546	4.613397677	5.272454488	14.60909264	10.76459458	12.50081951	7.381436283	15.37799226	14.76287257	12.30239381	4.613397677	3.690718142	5.272454488	7.381436283	13.99927571	8.119579912	13.84019303	12.7755628	8.20159587	11.8630226	8.517041865	6.663796645	8.947195495	11.53349419	7.295605629	11.917944	6.798691314	11.07215442	8.073445935	6.710396621	10.93546116	8.947195495	11.53349419	5.952771196	7.65148883	9.815739738
Emc6	13.53263319	7.807288377	17.74383722	11.23262043	15.99311195	17.22335133	17.48234909	13.84019303	9.226795354	18.45359071	15.37799226	18.45359071	11.07215442	9.226795354	14.76287257	24.60478761	13.84019303	7.381436283	21.08981795	11.07215442	24.18056713	13.28658531	11.53349419	19.87309769	10.25199484	15.81736346	17.03408373	13.84019303	15.65759212	19.99138993	16.30782435	13.45574322	10.68365778	12.9175135	10.38014477	15.0983924	14.35279277	11.74319409	12.68684361	9.524433914	11.70227703	12.56414687
Uqcc1	3.690718142	9.936548843	6.387781399	12.03495046	8.611675664	14.76287257	6.798691314	6.920096516	7.908681732	9.995694967	6.151196903	5.952771196	8.304115819	6.151196903	12.9175135	8.20159587	10.76459458	18.45359071	15.81736346	11.07215442	6.999637855	16.97730345	17.30024129	14.19506978	14.35279277	3.954340866	8.517041865	11.27719432	6.710396621	10.76459458	10.29967853	10.38014477	5.827449697	7.381436283	11.53349419	13.42079324	11.61892748	10.06559493	12.68684361	6.548048316	13.95271493	12.95677645
Ubald1	6.151196903	6.387781399	5.67802791	8.023300308	13.53263319	6.151196903	12.62614101	9.226795354	9.226795354	13.07129342	13.84019303	13.69137375	12.9175135	12.30239381	14.76287257	6.151196903	9.226795354	3.690718142	10.54490898	7.381436283	10.81762214	16.97730345	4.613397677	12.7755628	12.30239381	17.13547709	4.258520933	13.84019303	9.506395213	11.53349419	12.01629162	11.53349419	14.56862424	9.226795354	12.68684361	13.42079324	7.176396387	12.86159352	7.496771225	11.31026527	10.3520143	11.3862581
Brd4	24.60478761	19.87309769	18.45359071	14.44194055	19.68383009	9.841915044	39.82090627	9.226795354	35.58906779	29.21818529	15.37799226	25.59691614	23.06698839	6.151196903	20.29894978	24.60478761	23.06698839	25.83502699	26.36227244	14.76287257	13.362945	19.92987796	17.30024129	21.29260466	26.65518658	11.8630226	15.61457675	27.16778632	29.07838536	28.44928568	31.75734215	17.30024129	7.76993293	11.99483396	10.38014477	18.45359071	20.84572284	16.77599155	17.30024129	16.07248223	15.30297766	16.09781317
Retreg3	12.30239381	20.58285117	17.74383722	14.44194055	14.76287257	15.99311195	7.76993293	13.84019303	17.13547709	11.53349419	9.226795354	20.23942207	18.45359071	21.52918916	11.07215442	16.40319174	12.30239381	3.690718142	26.36227244	20.29894978	19.08992142	14.76287257	10.38014477	19.87309769	14.35279277	13.18113622	7.097534888	17.42839122	15.0983924	10.76459458	12.01629162	18.0691409	13.59738263	15.6855521	17.30024129	15.0983924	19.13705703	13.97999296	23.64366309	11.90554239	18.00350313	18.06096112
Fam220a	9.841915044	9.226795354	11.35605582	9.62796037	14.76287257	4.920957522	6.798691314	4.613397677	9.226795354	9.995694967	18.45359071	9.524433914	6.458756748	6.151196903	9.226795354	12.30239381	13.84019303	7.381436283	2.636227244	5.536077212	12.09028357	11.81029805	12.68684361	17.03408373	10.25199484	2.636227244	11.35605582	5.125997419	8.947195495	14.60909264	6.008145812	9.995694967	6.798691314	19.37627024	9.226795354	10.06559493	8.885062193	11.74319409	14.41686774	11.90554239	8.551663987	10.99362851
Psme1	15.99311195	28.39013955	63.1680605	21.66291083	43.05837832	29.52574513	17.48234909	16.14689187	18.45359071	23.06698839	33.83158297	28.57330174	20.29894978	21.52918916	20.29894978	24.60478761	27.68038606	18.45359071	28.99849968	33.21646327	26.08955928	25.09688336	27.68038606	15.61457675	34.85678245	25.04415882	24.13161862	19.99138993	32.43358367	26.14258684	25.74919634	24.2203378	33.02221495	39.67522002	18.45359071	16.77599155	30.75598451	20.69038958	27.10371135	39.28828989	24.30472923	18.45359071
